CAN_ID,Timestamp,bit1,bit2,bit3,bit4,bit5,bit6,bit7,bit8
1574,16777035,1,0,0,0,0,0,0,0
1894,16777035,0,0,0,0,0,0,0,0
1574,16777034,1,0,0,0,0,0,0,0
1894,16777033,0,0,0,0,0,0,0,0
1574,16777033,1,0,0,0,0,0,0,0
1894,16777032,0,0,0,0,0,0,0,0
1574,16777031,1,0,0,0,0,0,0,0
1894,16777031,0,0,0,0,0,0,0,0
1574,16777030,1,0,0,0,0,0,0,0
1894,16777030,0,0,0,0,0,0,0,0
1574,16777029,1,0,0,0,0,0,0,0
1894,16777029,0,0,0,0,0,0,0,0
1574,16777028,1,0,0,0,0,0,0,0
1894,16777028,0,0,0,0,0,0,0,0
1574,16777027,1,0,0,0,0,0,0,0
1894,16777026,0,0,0,0,0,0,0,0
1574,16777026,1,0,0,0,0,0,0,0
1894,16777025,0,0,0,0,0,0,0,0
1574,16777024,1,0,0,0,0,0,0,0
1894,16777024,0,0,0,0,0,0,0,0
1574,16777023,1,0,0,0,0,0,0,0
1894,16777023,0,0,0,0,0,0,0,0
1574,16777022,1,0,0,0,0,0,0,0
1894,16777022,0,0,0,0,0,0,0,0
1574,16777021,1,0,0,0,0,0,0,0
1894,16777021,0,0,0,0,0,0,0,0
1574,16777020,1,0,0,0,0,0,0,0
1894,16777019,0,0,0,0,0,0,0,0
1574,16777019,1,0,0,0,0,0,0,0
1894,16777018,0,0,0,0,0,0,0,0
1574,16777017,1,0,0,0,0,0,0,0
1894,16777017,0,0,0,0,0,0,0,0
1574,16777016,1,0,0,0,0,0,0,0
1894,16777016,0,0,0,0,0,0,0,0
1574,16777015,1,0,0,0,0,0,0,0
1894,16777015,0,0,0,0,0,0,0,0
1574,16777014,1,0,0,0,0,0,0,0
1894,16777014,0,0,0,0,0,0,0,0
1574,16777013,1,0,0,0,0,0,0,0
1894,16777012,0,0,0,0,0,0,0,0
1894,16774521,0,0,0,0,0,0,0,0
1574,16774520,1,0,0,0,0,0,0,0
1894,16774520,0,0,0,0,0,0,0,0
1574,16774519,1,0,0,0,0,0,0,0
1894,16774518,0,0,0,0,0,0,0,0
1638,16774517,FF,0,0,0,0,0,0,0
1574,16774517,1,0,0,0,0,0,0,0
1894,16774517,0,0,0,0,0,0,0,0
1574,16774516,1,0,0,0,0,0,0,0
1894,16774516,0,0,0,0,0,0,0,0
1574,16774515,1,0,0,0,0,0,0,0
1894,16774515,0,0,0,0,0,0,0,0
1574,16774514,1,0,0,0,0,0,0,0
1894,16774514,0,0,0,0,0,0,0,0
1638,16774513,FF,0,0,0,0,0,0,0
1574,16774513,1,0,0,0,0,0,0,0
1894,16774513,0,0,0,0,0,0,0,0
1574,16774512,1,0,0,0,0,0,0,0
1894,16774511,0,0,0,0,0,0,0,0
1574,16774510,1,0,0,0,0,0,0,0
1894,16774510,0,0,0,0,0,0,0,0
1638,16774509,FF,0,0,0,0,0,0,0
1574,16774509,1,0,0,0,0,0,0,0
1894,16774509,0,0,0,0,0,0,0,0
1574,16774508,1,0,0,0,0,0,0,0
1894,16774508,0,0,0,0,0,0,0,0
1574,16774507,1,0,0,0,0,0,0,0
1894,16774507,0,0,0,0,0,0,0,0
1574,16774506,1,0,0,0,0,0,0,0
1638,16774505,FF,0,0,0,0,0,0,0
1894,16774505,0,0,0,0,0,0,0,0
1574,16774504,1,0,0,0,0,0,0,0
1894,16774504,0,0,0,0,0,0,0,0
1574,16774503,1,0,0,0,0,0,0,0
1894,16774503,0,0,0,0,0,0,0,0
1574,16774502,1,0,0,0,0,0,0,0
1894,16774502,0,0,0,0,0,0,0,0
1638,16774501,FF,0,0,0,0,0,0,0
1574,16774501,1,0,0,0,0,0,0,0
1894,16774501,0,0,0,0,0,0,0,0
1574,16774500,1,0,0,0,0,0,0,0
1894,16774499,0,0,0,0,0,0,0,0
1574,16774499,1,4D,0,0,0,E3,0,0
1894,16774498,0,0,0,0,0,0,0,0
1638,16774497,FF,0,0,0,0,0,0,0
1574,16774497,1,0,0,0,0,0,0,0
1894,16774497,0,0,0,0,0,0,0,0
1574,16774496,1,0,0,0,0,0,0,0
1894,16774496,0,0,0,0,0,0,0,0
1574,16774495,1,0,0,0,0,0,0,0
1894,16774495,0,0,0,0,0,0,0,0
1574,16774494,1,0,0,0,0,0,0,0
1894,16774494,0,0,0,0,0,0,0,0
1638,16774493,FF,0,0,0,0,0,0,0
1574,16774493,1,0,0,0,0,0,0,0
1894,16774492,0,0,0,0,0,0,0,0
1574,16774492,1,0,0,0,0,0,0,0
1894,16774491,0,0,0,0,0,0,0,0
1574,16774490,1,0,0,0,0,0,0,0
1894,16774490,0,0,0,0,0,0,0,0
1638,16774489,FF,0,0,0,0,0,0,0
1574,16774489,1,0,0,0,0,0,0,0
1894,16774489,0,0,0,0,0,0,0,0
1574,16774488,1,0,0,0,0,0,0,0
1894,16774488,0,0,0,0,0,0,0,0
1574,16774487,1,0,0,0,0,0,0,0
1894,16774486,0,0,0,0,0,0,0,0
1574,16774486,1,0,0,0,0,0,0,0
1894,16774485,0,0,0,0,0,0,0,0
1638,16774485,FF,0,0,0,0,0,0,0
1574,16774484,1,0,0,0,0,0,0,0
1894,16774484,0,0,0,0,0,0,0,0
1574,16774483,1,0,0,0,0,0,0,0
1894,16774483,0,0,0,0,0,0,0,0
1574,16774482,1,0,0,0,0,0,0,0
1894,16774482,0,0,0,0,0,0,0,0
1638,16774481,FF,0,0,0,0,0,0,0
1574,16774481,1,0,0,0,0,0,0,0
1894,16774481,0,0,0,0,0,0,0,0
1574,16774480,1,0,0,0,0,0,0,0
1894,16774479,0,0,0,0,0,0,0,0
1574,16774478,1,0,0,0,0,0,0,0
1894,16774478,0,0,0,0,0,0,0,0
1638,16774477,FF,0,0,0,0,0,0,0
1574,16774477,1,0,0,0,0,0,0,0
1894,16774477,0,0,0,0,0,0,0,0
1574,16774476,1,0,0,0,0,0,0,0
1894,16774476,0,0,0,0,0,0,0,0
1574,16774475,1,0,0,0,0,0,0,0
1894,16774475,0,0,0,0,0,0,0,0
1574,16774474,1,0,0,0,0,0,0,0
1894,16774474,0,0,0,0,0,0,0,0
1638,16774473,FF,0,0,0,0,0,0,0
1574,16774473,1,0,0,0,0,0,0,0
1894,16774472,0,0,0,0,0,0,0,0
512,16774472,0,2,8E,0,8,8,0,0
513,16774471,0,0,0,0,0,0,1,8F
512,16774471,0,2,8E,0,8,8,0,0
513,16774471,0,0,0,0,0,0,1,8F
512,16774471,0,2,8E,0,8,8,0,0
1574,16774470,1,0,0,0,0,0,0,0
1894,16774470,0,0,0,0,0,0,0,0
1574,16774470,1,0,0,0,0,0,0,0
1894,16774470,0,0,0,0,0,0,0,0
1638,16774469,FF,0,0,0,0,0,0,0
1574,16774469,1,0,0,0,0,0,0,0
1894,16774468,0,0,0,0,0,0,0,0
1574,16774468,1,0,0,0,0,0,0,0
1894,16774467,0,0,0,0,0,0,0,0
392,16774467,FE,99,40,0,0,0,0,0
904,16774466,F,61,F,C2,0,1,B6,7F
1574,16774466,1,0,0,0,0,0,0,0
1894,16774466,0,0,0,0,0,0,0,0
1160,16774465,38,37,37,37,38,39,5,39
1638,16774465,FF,0,0,0,0,0,0,0
1574,16774465,1,0,0,0,0,0,0,0
1894,16774465,0,0,0,0,0,0,0,0
1574,16774464,1,0,0,0,0,0,1,90
1894,16774464,0,0,0,0,0,0,0,0
1574,16774463,1,0,0,0,0,0,1,90
1894,16774462,0,0,0,0,0,0,0,0
1574,16774461,1,0,0,0,0,0,0,0
1894,16774461,0,0,0,0,0,0,0,0
1638,16774461,FF,0,0,0,0,0,0,0
3,16774460,0,0,F,0,0,0,0,15
1574,16774460,1,0,0,0,0,0,0,0
1894,16774460,0,0,0,0,0,0,0,0
1574,16774459,1,0,0,0,0,0,0,0
1894,16774459,0,0,0,0,0,0,0,0
1574,16774458,1,0,0,0,0,0,0,0
1894,16774458,0,0,0,0,0,0,0,0
1382,16774457,0,4D,0,0,1,E6,0,0
1126,16774457,0,0,0,0,0,0,0,0
1638,16774457,FF,0,0,0,0,0,0,0
1574,16774456,1,0,0,0,0,0,1,90
1894,16774456,0,0,0,0,0,0,0,0
1574,16774455,1,0,0,0,0,0,0,0
1894,16774455,0,0,0,0,0,0,0,0
1574,16774454,1,0,0,0,0,0,0,0
1894,16774454,0,0,0,0,0,0,0,0
1830,16774453,5,0,0,0,0,0,0,0
1638,16774453,FF,0,0,0,0,0,0,0
1574,16774453,1,0,0,0,0,0,0,0
1894,16774453,0,0,0,0,0,0,0,0
1574,16774452,1,0,0,0,0,0,0,0
1894,16774451,0,0,0,0,0,0,0,0
1574,16774450,1,0,0,0,0,0,0,0
1894,16774450,0,0,0,0,0,0,0,0
1574,16774449,1,2,8E,0,8,8,0,0
1638,16774449,FF,0,0,0,0,0,0,0
1894,16774449,0,0,0,0,0,0,0,0
1574,16774448,1,0,0,0,0,0,0,0
1894,16774448,0,0,0,0,0,0,0,0
1574,16774447,1,0,0,0,0,0,0,0
1894,16774447,0,0,0,0,0,0,0,0
1574,16774446,1,0,0,0,0,0,0,0
1894,16774445,0,0,0,0,0,0,0,0
1638,16774445,FF,0,0,0,0,0,0,0
1574,16774445,1,0,0,0,0,0,0,0
1894,16774444,0,0,0,0,0,0,0,0
1574,16774443,1,0,0,0,0,0,0,0
1894,16774443,0,0,0,0,0,0,0,0
1574,16774442,1,0,0,0,0,0,0,0
1894,16774442,0,0,0,0,0,0,0,0
1638,16774441,FF,0,0,0,0,0,0,0
1574,16774441,1,0,0,0,0,0,0,0
1894,16774441,0,0,0,0,0,0,0,0
1574,16774440,1,0,0,0,0,0,0,0
1894,16774440,0,0,0,0,0,0,0,0
1574,16774439,1,0,0,0,0,0,0,0
1894,16774438,0,0,0,0,0,0,0,0
1574,16774438,1,0,0,0,0,0,0,0
1894,16774437,0,0,0,0,0,0,0,0
1638,16774437,FF,0,0,0,0,0,0,0
1574,16774436,1,0,0,0,0,0,0,0
1894,16774436,0,0,0,0,0,0,0,0
1574,16774435,1,0,0,0,0,0,0,0
1894,16774435,0,0,0,0,0,0,0,0
1574,16774434,1,0,0,0,0,0,0,0
1894,16774434,0,0,0,0,0,0,0,0
1638,16774433,FF,0,0,0,0,0,0,0
1574,16774433,1,0,0,0,0,0,0,0
1894,16774432,0,0,0,0,0,0,0,0
1574,16774432,1,4D,0,0,1,BA,0,0
1894,16774431,0,0,0,0,0,0,0,0
1574,16774430,1,0,0,0,0,0,0,0
1894,16774430,0,0,0,0,0,0,0,0
1574,16774429,1,0,0,0,0,0,0,0
1894,16774429,0,0,0,0,0,0,0,0
1638,16774429,FF,0,0,0,0,0,0,0
1574,16774428,1,0,0,0,0,0,0,0
1894,16774428,0,0,0,0,0,0,0,0
1574,16774427,1,0,0,0,0,0,0,0
1894,16774427,0,0,0,0,0,0,0,0
1574,16774426,1,0,0,0,0,0,0,0
1894,16774425,0,0,0,0,0,0,0,0
1638,16774425,FF,0,0,0,0,0,0,0
1574,16774424,1,0,0,0,0,0,0,0
1894,16774424,0,0,0,0,0,0,0,0
1574,16774423,1,0,0,0,0,0,0,0
1894,16774423,0,0,0,0,0,0,0,0
1574,16774422,1,0,0,0,0,0,0,0
1894,16774422,0,0,0,0,0,0,0,0
1638,16774421,FF,0,0,0,0,0,0,0
1574,16774421,1,0,0,0,0,0,0,0
1894,16774420,0,0,0,0,0,0,0,0
1574,16774420,1,0,0,0,0,0,0,0
1894,16774420,0,0,0,0,0,0,0,0
1574,16774419,1,0,0,0,0,0,0,0
1894,16774418,0,0,0,0,0,0,0,0
1574,16774417,1,0,0,0,0,0,0,0
1894,16774417,0,0,0,0,0,0,0,0
1638,16774417,FF,0,0,0,0,0,0,0
1574,16774416,1,0,0,0,0,0,0,0
1894,16774416,0,0,0,0,0,0,0,0
1574,16774415,1,0,0,0,0,0,0,0
1894,16774415,0,0,0,0,0,0,0,0
1574,16774414,1,0,0,0,0,0,0,0
1894,16774414,0,0,0,0,0,0,0,0
1638,16774413,FF,0,0,0,0,0,0,0
1574,16774413,1,0,0,0,0,0,0,0
1894,16774412,0,0,0,0,0,0,0,0
1574,16774411,1,0,0,0,0,0,0,0
1894,16774411,0,0,0,0,0,0,0,0
1574,16774410,1,0,0,0,0,0,0,0
1894,16774410,0,0,0,0,0,0,0,0
1574,16774409,1,0,0,0,0,0,0,0
1638,16774409,FF,0,0,0,0,0,0,0
1894,16774409,0,0,0,0,0,0,0,0
1574,16774408,1,0,0,0,0,0,0,0
1894,16774408,0,0,0,0,0,0,0,0
1574,16774407,1,0,0,0,0,0,0,0
1894,16774406,0,0,0,0,0,0,0,0
1574,16774406,1,0,0,0,0,0,0,0
1894,16774405,0,0,0,0,0,0,0,0
1638,16774405,FF,0,0,0,0,0,0,0
1574,16774404,1,0,0,0,0,0,0,0
1894,16774404,0,0,0,0,0,0,0,0
1574,16774403,1,0,0,0,0,0,0,0
1894,16774403,0,0,0,0,0,0,0,0
1574,16774402,1,0,0,0,0,0,0,0
1894,16774402,0,0,0,0,0,0,0,0
1638,16774401,FF,0,0,0,0,0,0,0
1574,16774401,1,0,0,0,0,0,0,0
1894,16774400,0,0,0,0,0,0,0,0
1574,16774400,1,0,0,0,0,0,0,0
1894,16774399,0,0,0,0,0,0,0,0
1574,16774398,1,0,0,0,0,0,0,0
1894,16774398,0,0,0,0,0,0,0,0
1574,16774397,1,0,0,0,0,0,0,0
1894,16774397,0,0,0,0,0,0,0,0
1638,16774397,FF,0,0,0,0,0,0,0
1574,16774396,1,0,0,0,0,0,0,0
1894,16774396,0,0,0,0,0,0,0,0
1574,16774395,1,0,0,0,0,0,0,0
1894,16774395,0,0,0,0,0,0,0,0
1574,16774394,1,0,0,0,0,0,0,0
1894,16774394,0,0,0,0,0,0,0,0
1638,16774393,FF,0,0,0,0,0,0,0
1574,16774392,1,0,0,0,0,0,0,0
1894,16774392,0,0,0,0,0,0,0,0
1574,16774391,1,0,0,0,0,0,0,0
1894,16774391,0,0,0,0,0,0,0,0
1574,16774390,1,0,0,0,0,0,0,0
1894,16774390,0,0,0,0,0,0,0,0
1574,16774389,1,0,0,0,0,0,0,0
1894,16774389,0,0,0,0,0,0,0,0
1638,16774388,FF,0,0,0,0,0,0,0
1574,16774388,1,0,0,0,0,0,0,0
1894,16774388,0,0,0,0,0,0,0,0
1574,16774387,1,0,0,0,0,0,0,0
1894,16774386,0,0,0,0,0,0,0,0
1574,16774385,1,0,0,0,0,0,0,0
1894,16774385,0,0,0,0,0,0,0,0
1638,16774385,FF,0,0,0,0,0,0,0
1574,16774384,1,0,0,0,0,0,0,0
1894,16774384,0,0,0,0,0,0,0,0
1574,16774383,1,0,0,0,0,0,0,0
1894,16774383,0,0,0,0,0,0,0,0
1574,16774382,1,0,0,0,0,0,0,0
1894,16774382,0,0,0,0,0,0,0,0
1638,16774381,FF,0,0,0,0,0,0,0
1574,16774381,1,0,0,0,0,0,0,0
1894,16774380,0,0,0,0,0,0,0,0
1574,16774380,1,0,0,0,0,0,0,0
1894,16774379,0,0,0,0,0,0,0,0
1574,16774378,1,0,0,0,0,0,0,0
1894,16774378,0,0,0,0,0,0,0,0
1574,16774377,1,0,0,0,0,0,0,0
1894,16774377,0,0,0,0,0,0,0,0
1638,16774377,FF,0,0,0,0,0,0,0
1574,16774376,1,0,0,0,0,0,0,0
1894,16774376,0,0,0,0,0,0,0,0
1574,16774375,1,0,0,0,0,0,0,0
1894,16774375,0,0,0,0,0,0,0,0
1574,16774374,1,0,0,0,0,0,0,0
1894,16774373,0,0,0,0,0,0,0,0
1638,16774373,FF,0,0,0,0,0,0,0
1574,16774372,1,0,0,0,0,0,0,0
1894,16774372,0,0,0,0,0,0,0,0
512,16774371,0,2,9E,0,8,8,0,0
513,16774371,0,0,0,0,0,0,1,90
512,16774371,0,2,9E,0,8,8,0,0
513,16774371,0,0,0,0,0,0,1,90
512,16774370,0,2,9E,0,8,8,0,0
1574,16774370,1,0,0,0,0,0,0,0
1894,16774370,0,0,0,0,0,0,0,0
1574,16774370,1,0,0,0,0,0,0,0
1894,16774369,0,0,0,0,0,0,0,0
1638,16774369,FF,0,0,0,0,0,0,0
1574,16774368,1,0,0,0,0,0,0,0
1894,16774368,0,0,0,0,0,0,0,0
1574,16774367,1,0,0,0,0,0,0,0
1894,16774367,0,0,0,0,0,0,0,0
1574,16774366,1,0,0,0,0,0,0,0
1894,16774366,0,0,0,0,0,0,0,0
1574,16774365,1,2,8E,0,8,8,0,0
1638,16774365,FF,0,0,0,0,0,0,0
1894,16774364,0,0,0,0,0,0,0,0
1574,16774364,1,0,0,0,0,0,1,90
1894,16774363,0,0,0,0,0,0,0,0
1574,16774362,1,0,0,0,0,0,0,0
1894,16774362,0,0,0,0,0,0,0,0
1574,16774361,1,0,0,0,0,0,0,0
1894,16774361,0,0,0,0,0,0,0,0
1638,16774361,FF,0,0,0,0,0,0,0
1574,16774360,1,0,0,0,0,0,0,0
1894,16774360,0,0,0,0,0,0,0,0
1574,16774359,1,0,0,0,0,0,0,0
1894,16774359,0,0,0,0,0,0,0,0
1574,16774358,1,0,0,0,0,0,0,0
1894,16774357,0,0,0,0,0,0,0,0
1638,16774356,FF,0,0,0,0,0,0,0
1574,16774356,1,0,0,0,0,0,1,90
1894,16774356,0,0,0,0,0,0,0,0
1574,16774355,1,0,0,0,0,0,1,90
1894,16774355,0,0,0,0,0,0,0,0
1574,16774354,1,0,0,0,0,0,0,0
1894,16774354,0,0,0,0,0,0,0,0
1574,16774353,1,0,0,0,0,0,0,0
1894,16774353,0,0,0,0,0,0,0,0
1830,16774353,5,0,0,0,0,0,0,0
1638,16774352,FF,0,0,0,0,0,0,0
1574,16774352,1,0,0,0,0,0,0,0
1894,16774352,0,0,0,0,0,0,0,0
1574,16774351,1,0,0,0,0,0,0,0
1894,16774350,0,0,0,0,0,0,0,0
1574,16774349,1,0,0,0,0,0,0,0
1894,16774349,0,0,0,0,0,0,0,0
1638,16774348,FF,0,0,0,0,0,0,0
1574,16774348,1,0,0,0,0,0,0,0
1894,16774348,0,0,0,0,0,0,0,0
1574,16774347,1,0,0,0,0,0,0,0
1894,16774347,0,0,0,0,0,0,0,0
1574,16774346,1,0,0,0,0,0,0,0
1894,16774346,0,0,0,0,0,0,0,0
1574,16774345,1,0,0,0,0,0,0,0
1638,16774344,FF,0,0,0,0,0,0,0
1894,16774344,0,0,0,0,0,0,0,0
1574,16774343,1,0,0,0,0,0,0,0
1894,16774343,0,0,0,0,0,0,0,0
1574,16774342,1,0,0,0,0,0,0,0
1894,16774342,0,0,0,0,0,0,0,0
1574,16774341,1,0,0,0,0,0,0,0
1894,16774341,0,0,0,0,0,0,0,0
1638,16774340,FF,0,0,0,0,0,0,0
1574,16774340,1,0,0,0,0,0,0,0
1894,16774340,0,0,0,0,0,0,0,0
1574,16774339,1,0,0,0,0,0,0,0
1894,16774339,0,0,0,0,0,0,0,0
1574,16774338,1,0,0,0,0,0,0,0
1894,16774337,0,0,0,0,0,0,0,0
1382,16774336,0,4D,0,1,1,EC,0,0
1126,16774336,0,0,0,0,0,0,0,0
1574,16774336,1,0,0,0,0,0,0,0
1638,16774336,FF,0,0,0,0,0,0,0
1894,16774335,0,0,0,0,0,0,0,0
1574,16774335,1,0,0,0,0,0,0,0
1894,16774335,0,0,0,0,0,0,0,0
1574,16774334,1,0,0,0,0,0,0,0
1894,16774334,0,0,0,0,0,0,0,0
1574,16774333,1,0,0,0,0,0,0,0
1894,16774333,0,0,0,0,0,0,0,0
1638,16774332,FF,0,0,0,0,0,0,0
1574,16774332,1,0,0,0,0,0,0,0
1894,16774331,0,0,0,0,0,0,0,0
1574,16774331,1,0,0,0,0,0,0,0
1894,16774330,0,0,0,0,0,0,0,0
1574,16774329,1,0,0,0,0,0,0,0
1894,16774329,0,0,0,0,0,0,0,0
1638,16774328,FF,0,0,0,0,0,0,0
1574,16774328,1,0,0,0,0,0,0,0
1894,16774328,0,0,0,0,0,0,0,0
1574,16774327,1,0,0,0,0,0,0,0
1894,16774327,0,0,0,0,0,0,0,0
1574,16774326,1,0,0,0,0,0,0,0
1894,16774325,0,0,0,0,0,0,0,0
1574,16774325,1,0,0,0,0,0,0,0
1638,16774324,FF,0,0,0,0,0,0,0
1894,16774324,0,0,0,0,0,0,0,0
1574,16774323,1,0,0,0,0,0,0,0
1894,16774323,0,0,0,0,0,0,0,0
1574,16774322,1,0,0,0,0,0,0,0
1894,16774322,0,0,0,0,0,0,0,0
1574,16774321,1,0,0,0,0,0,0,0
1894,16774321,0,0,0,0,0,0,0,0
1638,16774320,FF,0,0,0,0,0,0,0
1574,16774320,1,0,0,0,0,0,0,0
1894,16774320,0,0,0,0,0,0,0,0
1574,16774319,1,0,0,0,0,0,0,0
1894,16774318,0,0,0,0,0,0,0,0
1574,16774317,1,0,0,0,0,0,0,0
1894,16774317,0,0,0,0,0,0,0,0
1638,16774316,FF,0,0,0,0,0,0,0
1574,16774316,1,0,0,0,0,0,0,0
1894,16774316,0,0,0,0,0,0,0,0
1574,16774315,1,0,0,0,0,0,0,0
1894,16774315,0,0,0,0,0,0,0,0
1574,16774314,1,0,0,0,0,0,0,0
1894,16774314,0,0,0,0,0,0,0,0
1574,16774313,1,0,0,0,0,0,0,0
1894,16774313,0,0,0,0,0,0,0,0
1638,16774312,FF,0,0,0,0,0,0,0
1574,16774312,1,4D,0,1,1,C5,0,0
1894,16774311,0,0,0,0,0,0,0,0
1574,16774310,1,0,0,0,0,0,0,0
1894,16774310,0,0,0,0,0,0,0,0
1574,16774309,1,0,0,0,0,0,0,0
1894,16774309,0,0,0,0,0,0,0,0
1638,16774308,FF,0,0,0,0,0,0,0
1574,16774308,1,0,0,0,0,0,0,0
1894,16774308,0,0,0,0,0,0,0,0
1574,16774307,1,0,0,0,0,0,0,0
1894,16774306,0,0,0,0,0,0,0,0
1574,16774306,1,0,0,0,0,0,0,0
1894,16774305,0,0,0,0,0,0,0,0
1574,16774304,1,0,0,0,0,0,0,0
1638,16774304,FF,0,0,0,0,0,0,0
1894,16774304,0,0,0,0,0,0,0,0
1574,16774303,1,0,0,0,0,0,0,0
1894,16774303,0,0,0,0,0,0,0,0
1574,16774302,1,0,0,0,0,0,0,0
1894,16774302,0,0,0,0,0,0,0,0
1574,16774301,1,0,0,0,0,0,0,0
1894,16774301,0,0,0,0,0,0,0,0
1638,16774300,FF,0,0,0,0,0,0,0
1574,16774300,1,0,0,0,0,0,0,0
1894,16774299,0,0,0,0,0,0,0,0
1574,16774298,1,0,0,0,0,0,0,0
1894,16774298,0,0,0,0,0,0,0,0
1574,16774297,1,0,0,0,0,0,0,0
1894,16774297,0,0,0,0,0,0,0,0
1638,16774296,FF,0,0,0,0,0,0,0
1574,16774296,1,0,0,0,0,0,0,0
1894,16774296,0,0,0,0,0,0,0,0
1574,16774295,1,0,0,0,0,0,0,0
1894,16774295,0,0,0,0,0,0,0,0
1574,16774294,1,0,0,0,0,0,0,0
1894,16774294,0,0,0,0,0,0,0,0
1574,16774293,1,0,0,0,0,0,0,0
1894,16774292,0,0,0,0,0,0,0,0
1638,16774292,FF,0,0,0,0,0,0,0
1574,16774291,1,0,0,0,0,0,0,0
1894,16774291,0,0,0,0,0,0,0,0
1574,16774290,1,0,0,0,0,0,0,0
1894,16774290,0,0,0,0,0,0,0,0
1574,16774289,1,0,0,0,0,0,0,0
1894,16774289,0,0,0,0,0,0,0,0
1638,16774288,FF,0,0,0,0,0,0,0
1574,16774288,1,0,0,0,0,0,0,0
1894,16774288,0,0,0,0,0,0,0,0
1574,16774287,1,0,0,0,0,0,0,0
1894,16774286,0,0,0,0,0,0,0,0
1574,16774285,1,0,0,0,0,0,0,0
1894,16774285,0,0,0,0,0,0,0,0
1574,16774284,1,0,0,0,0,0,0,0
1638,16774284,FF,0,0,0,0,0,0,0
1894,16774284,0,0,0,0,0,0,0,0
1574,16774283,1,0,0,0,0,0,0,0
1894,16774283,0,0,0,0,0,0,0,0
1574,16774282,1,0,0,0,0,0,0,0
1894,16774282,0,0,0,0,0,0,0,0
1574,16774281,1,0,0,0,0,0,0,0
1894,16774281,0,0,0,0,0,0,0,0
1638,16774280,FF,0,0,0,0,0,0,0
1574,16774280,1,0,0,0,0,0,0,0
1894,16774279,0,0,0,0,0,0,0,0
1574,16774278,1,0,0,0,0,0,0,0
1894,16774278,0,0,0,0,0,0,0,0
1574,16774277,1,0,0,0,0,0,0,0
1894,16774277,0,0,0,0,0,0,0,0
1638,16774276,FF,0,0,0,0,0,0,0
1574,16774276,1,0,0,0,0,0,0,0
1894,16774276,0,0,0,0,0,0,0,0
1574,16774275,1,0,0,0,0,0,0,0
1894,16774275,0,0,0,0,0,0,0,0
1574,16774274,1,0,0,0,0,0,0,0
1894,16774273,0,0,0,0,0,0,0,0
1574,16774273,1,0,0,0,0,0,0,0
1894,16774272,0,0,0,0,0,0,0,0
1638,16774272,FF,0,0,0,0,0,0,0
512,16774271,0,2,8E,0,8,8,0,0
513,16774271,0,0,0,0,0,0,1,8F
512,16774271,0,2,8E,0,8,8,0,0
513,16774271,0,0,0,0,0,0,1,8F
512,16774270,0,2,8E,0,8,8,0,0
513,16774270,0,0,0,0,0,0,1,8F
1574,16774270,1,0,0,0,0,0,0,0
1894,16774270,0,0,0,0,0,0,0,0
1574,16774270,1,0,0,0,0,0,0,0
1894,16774269,0,0,0,0,0,0,0,0
1574,16774268,1,0,0,0,0,0,0,0
1894,16774268,0,0,0,0,0,0,0,0
1638,16774268,FF,0,0,0,0,0,0,0
