CAN_ID,Timestamp,bit1,bit2,bit3,bit4,bit5,bit6,bit7,bit8
1574,16777038,1,0,0,0,0,0,0,0
1894,16777038,0,0,0,0,0,0,0,0
1574,16777037,1,0,0,0,0,0,0,0
1894,16777037,0,0,0,0,0,0,0,0
1574,16777036,1,0,0,0,0,0,0,0
1894,16777036,0,0,0,0,0,0,0,0
1574,16777035,1,0,0,0,0,0,0,0
1894,16777034,0,0,0,0,0,0,0,0
1574,16777033,1,0,0,0,0,0,0,0
1894,16777033,0,0,0,0,0,0,0,0
1574,16777032,1,0,0,0,0,0,0,0
1894,16777032,0,0,0,0,0,0,0,0
1574,16777031,1,0,0,0,0,0,0,0
1894,16777031,0,0,0,0,0,0,0,0
1574,16777030,1,0,0,0,0,0,0,0
1894,16777030,0,0,0,0,0,0,0,0
1574,16777029,1,0,0,0,0,0,0,0
1894,16777029,0,0,0,0,0,0,0,0
1574,16777028,1,0,0,0,0,0,0,0
1894,16777027,0,0,0,0,0,0,0,0
1574,16777026,1,0,0,0,0,0,0,0
1894,16777026,0,0,0,0,0,0,0,0
1574,16777025,1,0,0,0,0,0,0,0
1894,16777025,0,0,0,0,0,0,0,0
1574,16777024,1,0,0,0,0,0,0,0
1894,16777024,0,0,0,0,0,0,0,0
1574,16777023,1,0,0,0,0,0,0,0
1894,16777023,0,0,0,0,0,0,0,0
1574,16777022,1,0,0,0,0,0,0,0
1894,16777022,0,0,0,0,0,0,0,0
1574,16777021,1,0,0,0,0,0,0,0
1894,16777020,0,0,0,0,0,0,0,0
1574,16777020,1,0,0,0,0,0,0,0
1894,16777019,0,0,0,0,0,0,0,0
1574,16777018,1,0,0,0,0,0,0,0
1894,16777018,0,0,0,0,0,0,0,0
1574,16777017,1,0,0,0,0,0,0,0
1894,16777017,0,0,0,0,0,0,0,0
1574,16777016,1,0,0,0,0,0,0,0
1894,16777016,0,0,0,0,0,0,0,0
1574,16777015,1,0,0,0,0,0,0,0
1894,16777015,0,0,0,0,0,0,0,0
1574,16777014,1,0,0,0,0,0,0,0
1894,16777013,0,0,0,0,0,0,0,0
1574,16777013,1,0,0,0,0,0,0,0
1894,16777012,0,0,0,0,0,0,0,0
1574,16777011,1,0,0,0,0,0,0,0
1894,16777011,0,0,0,0,0,0,0,0
1574,16777010,1,0,0,0,0,0,0,0
1894,16777010,0,0,0,0,0,0,0,0
1574,16777009,1,0,0,0,0,0,0,0
1894,16777009,0,0,0,0,0,0,0,0
1574,16777008,1,0,0,0,0,0,0,0
1894,16777008,0,0,0,0,0,0,0,0
1574,16777007,1,0,0,0,0,0,0,0
1894,16777006,0,0,0,0,0,0,0,0
1574,16777006,1,0,0,0,0,0,0,0
1894,16777005,0,0,0,0,0,0,0,0
1574,16777004,1,0,0,0,0,0,0,0
1894,16777004,0,0,0,0,0,0,0,0
1574,16777003,1,0,0,0,0,0,0,0
1894,16777003,0,0,0,0,0,0,0,0
1574,16777002,1,0,0,0,0,0,0,0
1894,16777002,0,0,0,0,0,0,0,0
1574,16777001,1,0,0,0,0,0,0,0
1894,16777001,0,0,0,0,0,0,0,0
1574,16777000,1,0,0,0,0,0,0,0
1894,16776999,0,0,0,0,0,0,0,0
1574,16776999,1,0,0,0,0,0,0,0
1894,16776998,0,0,0,0,0,0,0,0
1574,16776997,1,0,0,0,0,0,0,0
1894,16776997,0,0,0,0,0,0,0,0
1574,16776996,1,0,0,0,0,0,0,0
1894,16776996,0,0,0,0,0,0,0,0
1574,16776995,1,0,0,0,0,0,0,0
1894,16776995,0,0,0,0,0,0,0,0
1574,16776994,1,0,0,0,0,0,0,0
1894,16776994,0,0,0,0,0,0,0,0
1574,16776993,1,0,0,0,0,0,0,0
1894,16776992,0,0,0,0,0,0,0,0
1574,16776992,1,0,0,0,0,0,0,0
1894,16776991,0,0,0,0,0,0,0,0
1574,16776990,1,0,0,0,0,0,0,0
1894,16776990,0,0,0,0,0,0,0,0
1574,16776989,1,0,0,0,0,0,0,0
1894,16776989,0,0,0,0,0,0,0,0
1574,16776988,1,0,0,0,0,0,0,0
1894,16776988,0,0,0,0,0,0,0,0
1574,16776987,1,0,0,0,0,0,0,0
1894,16776987,0,0,0,0,0,0,0,0
1574,16776986,1,0,0,0,0,0,0,0
1894,16776985,0,0,0,0,0,0,0,0
1574,16776985,1,0,0,0,0,0,0,0
1894,16776984,0,0,0,0,0,0,0,0
392,16776984,FE,A0,40,0,0,0,0,0
904,16776983,F,61,F,C3,0,1,B6,95
1574,16776983,1,0,0,0,0,0,0,0
1894,16776983,0,0,0,0,0,0,0,0
1160,16776982,38,38,38,38,38,40,5,40
1574,16776982,1,0,0,0,0,0,0,0
1894,16776982,0,0,0,0,0,0,0,0
1574,16776981,1,0,0,0,0,0,0,0
1894,16776980,0,0,0,0,0,0,0,0
1574,16776980,1,0,0,0,0,0,0,0
1894,16776979,0,0,0,0,0,0,0,0
512,16776979,0,0,0,0,0,0,0,0
513,16776979,0,0,0,0,0,0,0,0
512,16776979,0,0,0,0,0,0,0,0
513,16776978,0,0,0,0,0,0,0,0
512,16776978,0,0,0,0,0,0,0,0
1574,16776978,1,0,0,0,0,0,0,0
1894,16776978,0,0,0,0,0,0,0,0
3,16776977,0,0,C,0,0,0,0,12
1574,16776977,1,0,0,0,0,0,0,0
1894,16776977,0,0,0,0,0,0,0,0
1574,16776976,1,0,0,0,0,0,0,0
1894,16776975,0,0,0,0,0,0,0,0
1574,16776975,1,0,0,0,0,0,0,0
1894,16776974,0,0,0,0,0,0,0,0
1574,16776973,1,0,0,0,0,0,0,0
1894,16776973,0,0,0,0,0,0,0,0
1574,16776972,1,0,0,0,0,0,0,0
1894,16776972,0,0,0,0,0,0,0,0
1574,16776971,1,0,0,0,0,0,0,0
1894,16776971,0,0,0,0,0,0,0,0
1574,16776970,1,0,0,0,0,0,0,0
1894,16776970,0,0,0,0,0,0,0,0
1574,16776969,1,0,0,0,0,0,0,0
1894,16776968,0,0,0,0,0,0,0,0
1574,16776968,1,0,0,0,0,0,0,0
1894,16776967,0,0,0,0,0,0,0,0
1574,16776966,1,0,0,0,0,0,0,0
1894,16776966,0,0,0,0,0,0,0,0
1574,16776965,1,0,0,0,0,0,0,0
1894,16776965,0,0,0,0,0,0,0,0
1574,16776964,1,0,0,0,0,0,0,0
1894,16776964,0,0,0,0,0,0,0,0
1574,16776963,1,0,0,0,0,0,0,0
1894,16776963,0,0,0,0,0,0,0,0
1574,16776962,1,0,0,0,0,0,0,0
1894,16776961,0,0,0,0,0,0,0,0
1574,16776961,1,0,0,0,0,0,0,0
1894,16776960,0,0,0,0,0,0,0,0
1574,16776959,1,0,0,0,0,0,0,0
1894,16776959,0,0,0,0,0,0,0,0
1574,16776958,1,0,0,0,0,0,0,0
1894,16776958,0,0,0,0,0,0,0,0
1574,16776957,1,0,0,0,0,0,0,0
1894,16776957,0,0,0,0,0,0,0,0
1574,16776956,1,0,0,0,0,0,0,0
1894,16776956,0,0,0,0,0,0,0,0
1574,16776955,1,0,0,0,0,0,0,0
1894,16776954,0,0,0,0,0,0,0,0
1574,16776954,1,0,0,0,0,0,0,0
1894,16776953,0,0,0,0,0,0,0,0
1574,16776952,1,0,0,0,0,0,0,0
1894,16776952,0,0,0,0,0,0,0,0
1574,16776951,1,0,0,0,0,0,0,0
1894,16776951,0,0,0,0,0,0,0,0
1574,16776950,1,0,0,0,0,0,0,0
1894,16776950,0,0,0,0,0,0,0,0
1574,16776949,1,0,0,0,0,0,0,0
1894,16776949,0,0,0,0,0,0,0,0
1574,16776948,1,0,0,0,0,0,0,0
1894,16776947,0,0,0,0,0,0,0,0
1574,16776947,1,0,0,0,0,0,0,0
1894,16776946,0,0,0,0,0,0,0,0
1574,16776945,1,0,0,0,0,0,0,0
1894,16776945,0,0,0,0,0,0,0,0
1574,16776944,1,0,0,0,0,0,0,0
1894,16776944,0,0,0,0,0,0,0,0
1574,16776943,1,0,0,0,0,0,0,0
1894,16776943,0,0,0,0,0,0,0,0
1574,16776942,1,0,0,0,0,0,0,0
1894,16776942,0,0,0,0,0,0,0,0
1574,16776941,1,0,0,0,0,0,0,0
1894,16776940,0,0,0,0,0,0,0,0
1574,16776940,1,0,0,0,0,0,0,0
1894,16776939,0,0,0,0,0,0,0,0
1574,16776938,1,0,0,0,0,0,0,0
1894,16776938,0,0,0,0,0,0,0,0
1574,16776937,1,0,0,0,0,0,0,0
1894,16776937,0,0,0,0,0,0,0,0
1574,16776936,1,0,0,0,0,0,0,0
1894,16776936,0,0,0,0,0,0,0,0
1574,16776935,1,0,0,0,0,0,0,0
1894,16776935,0,0,0,0,0,0,0,0
1574,16776934,1,0,0,0,0,0,0,0
1894,16776934,0,0,0,0,0,0,0,0
1574,16776933,1,0,0,0,0,0,0,0
1894,16776932,0,0,0,0,0,0,0,0
1574,16776931,1,0,0,0,0,0,0,0
1894,16776931,0,0,0,0,0,0,0,0
1574,16776930,1,0,0,0,0,0,0,0
1894,16776930,0,0,0,0,0,0,0,0
1574,16776929,1,0,0,0,0,0,0,0
1894,16776929,0,0,0,0,0,0,0,0
1574,16776928,1,0,0,0,0,0,0,0
1894,16776928,0,0,0,0,0,0,0,0
1574,16776927,1,0,0,0,0,0,0,0
1894,16776927,0,0,0,0,0,0,0,0
1574,16776926,1,0,0,0,0,0,0,0
1894,16776925,0,0,0,0,0,0,0,0
1574,16776924,1,0,0,0,0,0,0,0
1894,16776924,0,0,0,0,0,0,0,0
1574,16776923,1,0,0,0,0,0,0,0
1894,16776923,0,0,0,0,0,0,0,0
1574,16776922,1,0,0,0,0,0,0,0
1894,16776922,0,0,0,0,0,0,0,0
1574,16776921,1,0,0,0,0,0,0,0
1894,16776921,0,0,0,0,0,0,0,0
1574,16776920,1,0,0,0,0,0,0,0
1894,16776920,0,0,0,0,0,0,0,0
1574,16776919,1,0,0,0,0,0,0,0
1894,16776918,0,0,0,0,0,0,0,0
1574,16776917,1,0,0,0,0,0,0,0
1894,16776917,0,0,0,0,0,0,0,0
1574,16776916,1,0,0,0,0,0,0,0
1894,16776916,0,0,0,0,0,0,0,0
1574,16776915,1,0,0,0,0,0,0,0
1894,16776915,0,0,0,0,0,0,0,0
1574,16776914,1,0,0,0,0,0,0,0
1894,16776914,0,0,0,0,0,0,0,0
1574,16776913,1,0,0,0,0,0,0,0
1894,16776913,0,0,0,0,0,0,0,0
1574,16776912,1,0,0,0,0,0,0,0
1894,16776911,0,0,0,0,0,0,0,0
1574,16776910,1,0,0,0,0,0,0,0
1894,16776910,0,0,0,0,0,0,0,0
1574,16776909,1,0,0,0,0,0,0,0
1894,16776909,0,0,0,0,0,0,0,0
1574,16776908,1,0,0,0,0,0,0,0
1894,16776908,0,0,0,0,0,0,0,0
1574,16776907,1,0,0,0,0,0,0,0
1894,16776907,0,0,0,0,0,0,0,0
1574,16776906,1,0,0,0,0,0,0,0
1894,16776906,0,0,0,0,0,0,0,0
1574,16776905,1,0,0,0,0,0,0,0
1894,16776904,0,0,0,0,0,0,0,0
1574,16776903,1,0,0,0,0,0,0,0
1894,16776903,0,0,0,0,0,0,0,0
1574,16776902,1,0,0,0,0,0,0,0
1894,16776902,0,0,0,0,0,0,0,0
1574,16776901,1,0,0,0,0,0,0,0
1894,16776901,0,0,0,0,0,0,0,0
1574,16776900,1,0,0,0,0,0,0,0
1894,16776900,0,0,0,0,0,0,0,0
1574,16776899,1,0,0,0,0,0,0,0
1894,16776899,0,0,0,0,0,0,0,0
1574,16776898,1,0,0,0,0,0,0,0
1894,16776897,0,0,0,0,0,0,0,0
1574,16776896,1,0,0,0,0,0,0,0
1894,16776896,0,0,0,0,0,0,0,0
1574,16776895,1,0,0,0,0,0,0,0
1894,16776895,0,0,0,0,0,0,0,0
1574,16776894,1,0,0,0,0,0,0,0
1894,16776894,0,0,0,0,0,0,0,0
1574,16776893,1,0,0,0,0,0,0,0
1894,16776893,0,0,0,0,0,0,0,0
1574,16776892,1,0,0,0,0,0,0,0
1894,16776892,0,0,0,0,0,0,0,0
1574,16776891,1,0,0,0,0,0,0,0
1894,16776890,0,0,0,0,0,0,0,0
1574,16776889,1,0,0,0,0,0,0,0
1894,16776889,0,0,0,0,0,0,0,0
1574,16776888,1,0,0,0,0,0,0,0
1894,16776888,0,0,0,0,0,0,0,0
1574,16776887,1,0,0,0,0,0,0,0
1894,16776887,0,0,0,0,0,0,0,0
1574,16776886,1,0,0,0,0,0,0,0
1894,16776886,0,0,0,0,0,0,0,0
1574,16764557,3,0,0,0,0,0,0,0
1574,16764557,3,0,0,0,0,0,0,0
1574,16764556,3,0,0,0,0,0,0,0
1574,16764556,3,0,0,0,0,0,0,0
1574,16764556,3,0,0,0,0,0,0,0
1574,16764556,3,0,0,0,0,0,0,0
1574,16764555,3,0,1,FF,FF,0,0,0
1574,16764555,3,2,0,0,1,EE,0,0
1574,16764555,3,2,AD,0,8,8,0,0
1574,16764554,3,2,AD,0,8,8,0,0
1574,16764554,3,0,0,0,0,0,1,91
1574,16764554,3,2,AD,0,8,8,0,0
1574,16764554,3,0,0,0,0,0,1,91
1574,16764553,3,2,AD,0,8,8,0,0
1574,16764553,3,0,0,0,0,0,0,0
1574,16764553,3,0,0,0,0,0,0,0
1574,16764553,3,0,0,0,0,0,0,0
1574,16764552,3,0,0,0,0,0,0,0
1574,16764552,3,0,0,0,0,0,0,0
1574,16764552,3,0,0,0,0,0,0,0
1574,16764551,3,0,0,0,0,0,0,0
1574,16764551,3,0,0,0,0,0,0,0
1574,16764551,3,0,0,0,0,0,0,0
1574,16764551,3,0,0,0,0,0,0,0
1574,16764550,3,0,0,0,0,0,0,0
1574,16764550,3,2,9E,0,8,8,0,0
1574,16764550,3,0,0,0,0,0,1,B2
1574,16764550,3,2,9E,0,8,8,0,0
1574,16764549,3,0,0,0,0,0,1,B2
1574,16764549,3,2,9E,0,8,8,0,0
1574,16764549,3,0,0,0,0,0,0,0
1574,16764549,3,38,38,38,38,40,5,40
1574,16764548,3,2,AD,0,8,8,0,0
1574,16764548,3,0,0,0,0,0,0,0
1574,16764548,3,99,40,0,0,0,0,0
1574,16764547,3,61,F,C3,0,1,B6,97
1574,16764547,3,2,AD,0,8,8,0,0
1574,16764547,3,0,0,0,0,0,0,0
1574,16764547,3,0,0,0,0,0,0,0
1574,16764546,3,38,38,38,38,40,5,40
1574,16764546,3,0,0,0,0,0,0,0
1574,16764546,3,2,9E,0,8,8,0,0
1574,16764546,3,0,38,0,0,0,2,40
1574,16764545,3,2,9E,0,8,8,0,0
1574,16764545,3,0,38,0,0,0,2,40
1574,16764545,3,2,9E,0,8,8,0,0
1574,16764544,3,0,38,0,0,0,2,40
1574,16764544,3,0,0,0,0,0,0,0
1574,16764544,3,0,0,0,0,0,0,0
1574,16764544,3,0,F,0,0,0,0,15
1574,16764543,3,D,0,0,1,F4,0,0
1574,16764543,3,0,1,FF,FF,0,0,0
1574,16764543,3,0,0,0,0,0,0,0
1574,16764543,3,2,9E,0,8,8,0,0
1574,16764542,3,0,2B,0,0,0,2,18
1574,16764542,3,2,9E,0,8,8,0,0
1574,16764542,3,0,2B,0,0,0,2,18
1574,16764541,3,2,9E,0,8,8,0,0
1574,16764541,3,0,2B,0,0,0,2,18
1574,16764541,3,0,0,0,0,0,0,0
1574,16764541,3,0,0,0,0,0,0,0
1574,16764540,3,0,0,0,0,0,0,0
1574,16764540,3,0,0,0,0,0,0,0
1574,16764540,3,0,0,0,0,0,0,0
1574,16764540,3,0,0,0,0,0,0,0
1574,16764539,3,0,0,0,0,0,0,0
1574,16764539,3,0,0,0,0,0,0,0
1574,16764539,3,2,AD,0,8,8,0,0
1574,16764539,3,0,0,0,0,0,1,B1
1574,16764538,3,2,AD,0,8,8,0,0
1574,16764538,3,0,0,0,0,0,1,B1
1574,16764538,3,2,AD,0,8,8,0,0
1574,16764537,3,0,0,0,0,0,0,0
1574,16764537,3,0,0,0,0,0,0,0
1574,16764537,3,0,0,0,0,0,0,0
1574,16764537,3,0,0,0,0,0,0,0
1574,16764536,3,0,0,0,0,0,0,0
1574,16764536,3,0,0,0,0,0,0,0
1574,16764536,3,0,0,0,0,0,0,0
1574,16764536,3,2,AD,0,8,8,0,0
1574,16764535,3,0,0,0,0,0,1,8C
1574,16764535,3,2,AD,0,8,8,0,0
1574,16764535,3,0,0,0,0,0,1,8C
1574,16764534,3,2,AD,0,8,8,0,0
1574,16764534,3,0,0,0,0,0,0,0
1574,16764534,3,0,0,0,0,0,0,0
1574,16764534,3,99,40,0,0,0,0,0
1574,16764533,3,61,F,C3,0,1,B6,8D
1574,16764533,3,0,0,0,0,0,0,0
1574,16764533,3,2,0,0,1,F1,0,0
1574,16764533,3,D,0,0,1,F4,0,0
1574,16764532,3,D,0,0,1,F4,0,0
1574,16764532,3,0,1,FF,FF,0,0,0
1574,16764532,3,0,0,0,0,0,1,91
1574,16764532,3,2,AD,0,8,8,0,0
1574,16764531,3,0,0,0,0,0,1,91
1574,16764531,3,2,AD,0,8,8,0,0
1574,16764531,3,0,0,0,0,0,0,0
1574,16764530,3,0,0,0,0,0,0,0
1574,16764530,3,0,0,0,0,0,0,0
1574,16764530,3,2,AD,0,8,8,0,0
1574,16764530,3,0,0,0,0,0,1,8F
1574,16764529,3,2,AD,0,8,8,0,0
1574,16764529,3,0,0,0,0,0,1,8F
1574,16764529,3,2,AD,0,8,8,0,0
1574,16764529,3,0,0,0,0,0,1,90
1574,16764528,3,2,AD,0,8,8,0,0
1574,16764528,3,0,0,0,0,0,1,90
1574,16764528,3,2,AD,0,8,8,0,0
1574,16764527,3,0,0,0,0,0,1,8F
1574,16764527,3,0,F,0,0,0,0,15
1574,16764527,3,0,0,0,0,0,1,8F
1574,16764527,3,2,AD,0,8,8,0,0
1574,16764526,3,0,0,0,0,0,0,0
1574,16764526,3,B8,0,0,1,BD,0,0
1574,16764526,3,0,1,0,FF,AF,0,0
1574,16764526,3,2,AD,0,8,8,0,0
1574,16764525,3,0,0,0,0,0,1,90
1574,16764525,3,2,AD,0,8,8,0,0
1574,16764525,3,0,0,0,0,0,1,90
1574,16764525,3,2,AD,0,8,8,0,0
1574,16764524,3,0,0,0,0,0,0,0
1574,16764524,3,2,9E,0,8,8,0,0
1574,16764524,3,0,34,0,0,0,2,35
1574,16764523,3,2,9E,0,8,8,0,0
1574,16764523,3,0,34,0,0,0,2,35
1574,16764523,3,2,9E,0,8,8,0,0
1574,16764523,3,0,0,0,0,0,1,8F
1574,16764522,3,2,AD,0,8,8,0,0
1574,16764522,3,0,0,0,0,0,0,0
1574,16764522,3,2,0,0,1,EC,0,0
1574,16764522,3,18,0,0,1,F4,0,0
1574,16764521,3,0,1,FF,FF,0,0,0
1574,16764521,3,D,0,0,1,F4,0,0
1574,16764521,3,0,1,FF,FF,0,0,0
1574,16764520,3,95,0,0,1,C9,0,0
1574,16764520,3,2,9E,0,8,8,0,0
1574,16764520,3,0,32,0,0,0,2,35
1574,16764520,3,2,9E,0,8,8,0,0
1574,16764519,3,0,32,0,0,0,2,35
1574,16764519,3,2,9E,0,8,8,0,0
1574,16764519,3,0,32,0,0,0,2,35
1574,16764519,3,2,AD,0,8,8,0,0
1574,16764518,3,C7,0,0,1,CD,0,0
1574,16764518,3,0,1,0,FF,AF,0,0
1574,16764518,3,0,0,0,0,0,0,0
1574,16764518,3,99,40,0,0,0,0,0
1574,16764517,3,60,F,C2,0,1,B6,85
1574,16764517,3,38,38,38,38,40,5,40
1574,16764517,3,0,16,0,0,0,0,22
1574,16764516,3,2,AD,0,8,8,0,0
1574,16764516,3,2,9E,0,8,8,0,0
1574,16764516,3,0,26,0,0,0,2,F
1574,16764516,3,2,9E,0,8,8,0,0
1574,16764515,3,0,26,0,0,0,2,F
1574,16764515,3,2,9E,0,8,8,0,0
1574,16764515,3,AD,0,0,1,D1,0,0
1574,16764515,3,0,1,0,FF,AF,0,0
1574,16764514,3,2,AD,0,8,8,0,0
1574,16764514,3,0,0,0,0,0,1,91
1574,16764514,3,2,AD,0,8,8,0,0
1574,16764513,3,0,0,0,0,0,1,91
1574,16764513,3,2,AD,0,8,8,0,0
1574,16764513,3,0,0,0,0,0,0,0
1574,16764513,3,2,AD,0,8,8,0,0
1574,16764512,3,0,0,0,0,0,1,92
1574,16764512,3,2,AD,0,8,8,0,0
1574,16764512,3,0,0,0,0,0,1,92
1574,16764512,3,2,AD,0,8,8,0,0
1574,16764511,3,0,0,0,0,0,1,92
1574,16764511,3,2,AD,0,8,8,0,0
1574,16764511,3,0,0,0,0,0,1,91
1574,16764510,3,D,0,0,1,F4,0,0
1574,16764510,3,0,1,FF,FF,0,0,0
1574,16764510,3,2,0,0,1,F3,0,0
1574,16764510,3,2,9E,0,8,8,0,0
1574,16764509,3,0,0,0,0,0,1,84
1574,16764509,3,2,9E,0,8,8,0,0
1574,16764509,3,0,0,0,0,0,1,84
1574,16764509,3,2,9E,0,8,8,0,0
1574,16764508,3,0,0,0,0,0,1,84
1574,16764508,3,0,0,0,0,0,0,0
1574,16764508,3,0,0,0,0,0,0,0
1574,16764508,3,2,AD,0,8,8,0,0
1574,16764507,3,0,0,0,0,0,1,90
1574,16764507,3,2,AD,0,8,8,0,0
1574,16764507,3,0,0,0,0,0,1,90
1574,16764506,3,2,AD,0,8,8,0,0
1574,16764506,3,2,AD,0,8,8,0,0
1574,16764506,3,0,0,0,0,0,1,8F
1574,16764506,3,2,AD,0,8,8,0,0
1574,16764505,3,0,0,0,0,0,1,8F
1574,16764505,3,2,AD,0,8,8,0,0
1574,16764505,3,2,AD,0,8,8,0,0
1574,16764505,3,0,0,0,0,0,1,90
1574,16764504,3,2,AD,0,8,8,0,0
1574,16764504,3,C2,0,0,1,DE,0,0
1574,16764504,3,0,1,0,FF,EF,0,0
1574,16764503,3,0,0,0,0,0,0,0
1574,16764503,3,99,40,0,0,0,0,0
1574,16764503,3,61,F,C3,0,1,B6,8F
1574,16764503,3,38,38,38,38,40,5,40
1574,16764502,3,2,AD,0,8,8,0,0
1574,16764502,3,0,0,0,0,0,1,97
1574,16764502,3,2,AD,0,8,8,0,0
1574,16764502,3,0,0,0,0,0,1,97
1574,16764501,3,2,AD,0,8,8,0,0
1830,16764501,5,99,40,0,0,0,0,0
1574,16764501,3,61,F,C3,0,1,B6,8D
1574,16764501,3,94,0,0,1,E1,0,0
1574,16764501,3,0,1,0,FF,AF,0,0
1574,16764500,3,2,AD,0,8,8,0,0
1574,16764500,3,0,0,0,0,0,1,91
1574,16764500,3,18,0,0,1,F4,0,0
1574,16764499,3,0,1,FF,FF,0,0,0
1574,16764499,3,D,0,0,1,F4,0,0
1574,16764499,3,0,1,FF,FF,0,0,0
1574,16764499,3,4F,0,0,1,E3,0,0
1574,16764498,3,0,1,0,FF,AF,0,0
1574,16764498,3,2,AD,0,8,8,0,0
1574,16764498,3,2,9E,0,8,8,0,0
1574,16764498,3,0,3A,0,0,0,2,43
1574,16764497,3,2,9E,0,8,8,0,0
1574,16764497,3,0,3A,0,0,0,2,43
1574,16764497,3,2,9E,0,8,8,0,0
1574,16764496,3,0,3A,0,0,0,2,43
1574,16764496,3,0,1,0,FF,0,0,0
1574,16764496,3,2,AD,0,8,8,0,0
1574,16764496,3,0,0,0,0,0,1,8E
1574,16764495,3,2,AD,0,8,8,0,0
1574,16764495,3,0,0,0,0,0,1,8E
1574,16764495,3,2,AD,0,8,8,0,0
1574,16764495,3,0,F,0,0,0,0,15
1574,16764494,3,2,AD,0,8,8,0,0
1574,16764494,3,2,9E,0,8,8,0,0
1574,16764494,3,0,2D,0,0,0,2,23
1574,16764493,3,2,9E,0,8,8,0,0
1574,16764493,3,0,2D,0,0,0,2,23
1574,16764493,3,2,9E,0,8,8,0,0
1574,16764493,3,0,2D,0,0,0,2,23
1574,16764492,3,0,0,0,0,0,0,0
1574,16764492,3,2,AD,0,8,8,0,0
1574,16764492,3,0,0,0,0,0,1,9B
1574,16764492,3,2,AD,0,8,8,0,0
1574,16764491,3,0,0,0,0,0,1,9B
1574,16764491,3,2,AD,0,8,8,0,0
1574,16764491,3,F7,0,1,1,E4,0,0
1574,16764491,3,0,1,FF,FF,0,0,0
1574,16764490,3,2,9E,0,8,8,0,0
1574,16764490,3,0,24,0,0,0,2,C
1574,16764490,3,2,9E,0,8,8,0,0
1574,16764489,3,0,24,0,0,0,2,C
1574,16764489,3,2,9E,0,8,8,0,0
1574,16764489,3,0,24,0,0,0,2,C
1574,16764489,3,2,AD,0,8,8,0,0
1574,16764488,3,18,0,0,1,F4,0,0
1574,16764488,3,0,1,FF,FF,0,0,0
1574,16764488,3,D,0,0,1,F4,0,0
1574,16764488,3,0,0,0,0,0,0,0
1574,16764487,3,2,AD,0,8,8,0,0
1574,16764487,3,0,0,0,0,0,1,92
1574,16764487,3,2,AD,0,8,8,0,0
1574,16764486,3,0,0,0,0,0,1,92
1574,16764486,3,2,AD,0,8,8,0,0
1574,16764486,3,99,40,0,0,0,0,0
1574,16764486,3,61,F,C3,0,1,B6,89
1574,16764485,3,0,0,0,0,0,0,0
1574,16764485,3,0,0,0,0,0,0,0
1574,16764485,3,2,AD,0,8,8,0,0
1574,16764485,3,38,38,38,38,40,5,40
1574,16764484,3,2,AD,0,8,8,0,0
1574,16764484,3,0,0,0,0,0,0,0
1574,16764484,3,2,AD,0,8,8,0,0
1574,16764484,3,0,0,0,0,0,1,90
1574,16764483,3,2,AD,0,8,8,0,0
1574,16764483,3,0,0,0,0,0,1,90
1574,16764483,3,2,AD,0,8,8,0,0
1574,16764482,3,0,0,0,0,0,0,0
