CAN_ID,Timestamp,bit1,bit2,bit3,bit4,bit5,bit6,bit7,bit8
1574,16777037,1,0,0,0,0,0,0,0
1894,16777037,0,0,0,0,0,0,0,0
1574,16777036,1,0,0,0,0,0,0,0
1894,16777035,0,0,0,0,0,0,0,0
1574,16777034,1,0,0,0,0,0,0,0
1894,16777034,0,0,0,0,0,0,0,0
1574,16777033,1,0,0,0,0,0,0,0
1894,16777033,0,0,0,0,0,0,0,0
1574,16777032,1,0,0,0,0,0,0,0
1894,16777032,0,0,0,0,0,0,0,0
1574,16777031,1,0,0,0,0,0,0,0
1894,16777031,0,0,0,0,0,0,0,0
1574,16777030,1,0,0,0,0,0,0,0
1894,16777030,0,0,0,0,0,0,0,0
1574,16777029,1,0,0,0,0,0,0,0
1894,16777028,0,0,0,0,0,0,0,0
1574,16777027,1,0,0,0,0,0,0,0
1894,16777027,0,0,0,0,0,0,0,0
1574,16777026,1,0,0,0,0,0,0,0
1894,16777026,0,0,0,0,0,0,0,0
1574,16777025,1,0,0,0,0,0,0,0
1894,16777025,0,0,0,0,0,0,0,0
1574,16777024,1,0,0,0,0,0,0,0
1894,16777024,0,0,0,0,0,0,0,0
1574,16777023,1,0,0,0,0,0,0,0
1894,16777023,0,0,0,0,0,0,0,0
1574,16777022,1,0,0,0,0,0,0,0
1894,16777021,0,0,0,0,0,0,0,0
1574,16777020,1,0,0,0,0,0,0,0
1894,16777020,0,0,0,0,0,0,0,0
1574,16777019,1,0,0,0,0,0,0,0
1894,16777019,0,0,0,0,0,0,0,0
1574,16777018,1,0,0,0,0,0,0,0
1894,16777018,0,0,0,0,0,0,0,0
1574,16777017,1,0,0,0,0,0,0,0
1894,16777017,0,0,0,0,0,0,0,0
1574,16777016,1,0,0,0,0,0,0,0
1894,16777016,0,0,0,0,0,0,0,0
1574,16777015,1,0,0,0,0,0,0,0
1894,16777014,0,0,0,0,0,0,0,0
1574,16777013,1,0,0,0,0,0,0,0
1894,16777013,0,0,0,0,0,0,0,0
1574,16777012,1,0,0,0,0,0,0,0
1894,16777012,0,0,0,0,0,0,0,0
1574,16777011,1,0,0,0,0,0,0,0
1894,16777011,0,0,0,0,0,0,0,0
1574,16777010,1,0,0,0,0,0,0,0
1894,16777010,0,0,0,0,0,0,0,0
1574,16777009,1,0,0,0,0,0,0,0
1894,16777009,0,0,0,0,0,0,0,0
1574,16777008,1,0,0,0,0,0,0,0
1894,16777007,0,0,0,0,0,0,0,0
1574,16777006,1,0,0,0,0,0,0,0
1894,16777006,0,0,0,0,0,0,0,0
1574,16777005,1,0,0,0,0,0,0,0
1894,16777005,0,0,0,0,0,0,0,0
1574,16777004,1,0,0,0,0,0,0,0
1894,16777004,0,0,0,0,0,0,0,0
1574,16777003,1,0,0,0,0,0,0,0
1894,16777003,0,0,0,0,0,0,0,0
1574,16777002,1,0,0,0,0,0,0,0
1894,16777002,0,0,0,0,0,0,0,0
1574,16777001,1,0,0,0,0,0,0,0
1894,16777000,0,0,0,0,0,0,0,0
1574,16776999,1,0,0,0,0,0,0,0
1894,16776999,0,0,0,0,0,0,0,0
1574,16776998,1,0,0,0,0,0,0,0
1894,16776998,0,0,0,0,0,0,0,0
1574,16776997,1,0,0,0,0,0,0,0
1894,16776997,0,0,0,0,0,0,0,0
1574,16776996,1,0,0,0,0,0,0,0
1894,16776996,0,0,0,0,0,0,0,0
1574,16776995,1,0,0,0,0,0,0,0
1894,16776995,0,0,0,0,0,0,0,0
1574,16776994,1,0,0,0,0,0,0,0
1894,16776993,0,0,0,0,0,0,0,0
1574,16776992,1,0,0,0,0,0,0,0
1894,16776992,0,0,0,0,0,0,0,0
1574,16776991,1,0,0,0,0,0,0,0
1894,16776991,0,0,0,0,0,0,0,0
1574,16776990,1,0,0,0,0,0,0,0
1894,16776990,0,0,0,0,0,0,0,0
1574,16776989,1,0,0,0,0,0,0,0
1894,16776989,0,0,0,0,0,0,0,0
1574,16776988,1,0,0,0,0,0,0,0
1894,16776988,0,0,0,0,0,0,0,0
1574,16776987,1,0,0,0,0,0,0,0
1894,16776986,0,0,0,0,0,0,0,0
1574,16776986,1,0,0,0,0,0,0,0
1894,16776985,0,0,0,0,0,0,0,0
1574,16776984,1,0,0,0,0,0,0,0
1894,16776984,0,0,0,0,0,0,0,0
392,16776983,FE,A0,40,0,0,0,0,0
904,16776983,F,19,F,7B,0,1,AE,EB
1574,16776983,1,0,0,0,0,0,0,0
1894,16776983,0,0,0,0,0,0,0,0
1160,16776982,40,40,40,40,40,42,5,42
1574,16776982,1,0,0,0,0,0,0,0
1894,16776981,0,0,0,0,0,0,0,0
1574,16776981,1,0,0,0,0,0,0,0
1894,16776980,0,0,0,0,0,0,0,0
1574,16776979,1,0,0,0,0,0,0,0
1894,16776979,0,0,0,0,0,0,0,0
1574,16776978,1,0,0,0,0,0,0,0
1894,16776978,0,0,0,0,0,0,0,0
3,16776977,0,0,11,0,0,0,0,17
1574,16776977,1,0,0,0,0,0,0,0
1894,16776977,0,0,0,0,0,0,0,0
1574,16776976,1,0,0,0,0,0,0,0
1894,16776975,0,0,0,0,0,0,0,0
1574,16776974,1,0,0,0,0,0,0,0
1894,16776974,0,0,0,0,0,0,0,0
1574,16776973,1,0,0,0,0,0,0,0
1894,16776973,0,0,0,0,0,0,0,0
512,16776973,0,0,0,0,0,0,0,0
513,16776973,0,0,0,0,0,0,0,0
512,16776972,0,0,0,0,0,0,0,0
513,16776972,0,0,0,0,0,0,0,0
512,16776972,0,0,0,0,0,0,0,0
1574,16776972,1,0,0,0,0,0,0,0
1894,16776971,0,0,0,0,0,0,0,0
1574,16776971,1,0,0,0,0,0,0,0
1894,16776971,0,0,0,0,0,0,0,0
1574,16776970,1,0,0,0,0,0,0,0
1894,16776969,0,0,0,0,0,0,0,0
1574,16776968,1,0,0,0,0,0,0,0
1894,16776968,0,0,0,0,0,0,0,0
1574,16776967,1,0,0,0,0,0,0,0
1894,16776967,0,0,0,0,0,0,0,0
1574,16776966,1,0,0,0,0,0,0,0
1894,16776966,0,0,0,0,0,0,0,0
1574,16776965,1,0,0,0,0,0,0,0
1894,16776965,0,0,0,0,0,0,0,0
1574,16776964,1,0,0,0,0,0,0,0
1894,16776964,0,0,0,0,0,0,0,0
1574,16776963,1,0,0,0,0,0,0,0
1894,16776962,0,0,0,0,0,0,0,0
1574,16776961,1,0,0,0,0,0,0,0
1894,16776961,0,0,0,0,0,0,0,0
1574,16776960,1,0,0,0,0,0,0,0
1894,16776960,0,0,0,0,0,0,0,0
1574,16776959,1,0,0,0,0,0,0,0
1894,16776959,0,0,0,0,0,0,0,0
1574,16776958,1,0,0,0,0,0,0,0
1894,16776958,0,0,0,0,0,0,0,0
1574,16776957,1,0,0,0,0,0,0,0
1894,16776957,0,0,0,0,0,0,0,0
1574,16776956,1,0,0,0,0,0,0,0
1894,16776955,0,0,0,0,0,0,0,0
1574,16776954,1,0,0,0,0,0,0,0
1894,16776954,0,0,0,0,0,0,0,0
1574,16776953,1,0,0,0,0,0,0,0
1894,16776953,0,0,0,0,0,0,0,0
1574,16776952,1,0,0,0,0,0,0,0
1894,16776952,0,0,0,0,0,0,0,0
1574,16776951,1,0,0,0,0,0,0,0
1894,16776951,0,0,0,0,0,0,0,0
1574,16776950,1,0,0,0,0,0,0,0
1894,16776950,0,0,0,0,0,0,0,0
1574,16776949,1,0,0,0,0,0,0,0
1894,16776948,0,0,0,0,0,0,0,0
1574,16776947,1,0,0,0,0,0,0,0
1894,16776947,0,0,0,0,0,0,0,0
1574,16776946,1,0,0,0,0,0,0,0
1894,16776946,0,0,0,0,0,0,0,0
1574,16776945,1,0,0,0,0,0,0,0
1894,16776945,0,0,0,0,0,0,0,0
1574,16776944,1,0,0,0,0,0,0,0
1894,16776944,0,0,0,0,0,0,0,0
1574,16776943,1,0,0,0,0,0,0,0
1894,16776943,0,0,0,0,0,0,0,0
1574,16776942,1,0,0,0,0,0,0,0
1894,16776941,0,0,0,0,0,0,0,0
1574,16776940,1,0,0,0,0,0,0,0
1894,16776940,0,0,0,0,0,0,0,0
1574,16776939,1,0,0,0,0,0,0,0
1894,16776939,0,0,0,0,0,0,0,0
1574,16776938,1,0,0,0,0,0,0,0
1894,16776938,0,0,0,0,0,0,0,0
1574,16776937,1,0,0,0,0,0,0,0
1894,16776937,0,0,0,0,0,0,0,0
1574,16776936,1,0,0,0,0,0,0,0
1894,16776936,0,0,0,0,0,0,0,0
1574,16776935,1,0,0,0,0,0,0,0
1894,16776934,0,0,0,0,0,0,0,0
1574,16776933,1,0,0,0,0,0,0,0
1894,16776933,0,0,0,0,0,0,0,0
1574,16776932,1,0,0,0,0,0,0,0
1894,16776932,0,0,0,0,0,0,0,0
1574,16776931,1,0,0,0,0,0,0,0
1894,16776931,0,0,0,0,0,0,0,0
1574,16776930,1,0,0,0,0,0,0,0
1894,16776930,0,0,0,0,0,0,0,0
1574,16776929,1,0,0,0,0,0,0,0
1894,16776929,0,0,0,0,0,0,0,0
1574,16776928,1,0,0,0,0,0,0,0
1894,16776927,0,0,0,0,0,0,0,0
1574,16776927,1,0,0,0,0,0,0,0
1894,16776926,0,0,0,0,0,0,0,0
1574,16776925,1,0,0,0,0,0,0,0
1894,16776925,0,0,0,0,0,0,0,0
1574,16776924,1,0,0,0,0,0,0,0
1894,16776924,0,0,0,0,0,0,0,0
1574,16776923,1,0,0,0,0,0,0,0
1894,16776923,0,0,0,0,0,0,0,0
1574,16776922,1,0,0,0,0,0,0,0
1894,16776922,0,0,0,0,0,0,0,0
1574,16776921,1,0,0,0,0,0,0,0
1894,16776920,0,0,0,0,0,0,0,0
1574,16776920,1,0,0,0,0,0,0,0
1894,16776919,0,0,0,0,0,0,0,0
1574,16776918,1,0,0,0,0,0,0,0
1894,16776918,0,0,0,0,0,0,0,0
1574,16776917,1,0,0,0,0,0,0,0
1894,16776917,0,0,0,0,0,0,0,0
1574,16776916,1,0,0,0,0,0,0,0
1894,16776916,0,0,0,0,0,0,0,0
1574,16776915,1,0,0,0,0,0,0,0
1894,16776915,0,0,0,0,0,0,0,0
1574,16776914,1,0,0,0,0,0,0,0
1894,16776913,0,0,0,0,0,0,0,0
1574,16776913,1,0,0,0,0,0,0,0
1894,16776912,0,0,0,0,0,0,0,0
1574,16776911,1,0,0,0,0,0,0,0
1894,16776911,0,0,0,0,0,0,0,0
1574,16776910,1,0,0,0,0,0,0,0
1894,16776910,0,0,0,0,0,0,0,0
1574,16776909,1,0,0,0,0,0,0,0
1894,16776909,0,0,0,0,0,0,0,0
1574,16776908,1,0,0,0,0,0,0,0
1894,16776908,0,0,0,0,0,0,0,0
1574,16776907,1,0,0,0,0,0,0,0
1894,16776906,0,0,0,0,0,0,0,0
1574,16776906,1,0,0,0,0,0,0,0
1894,16776905,0,0,0,0,0,0,0,0
1574,16776904,1,0,0,0,0,0,0,0
1894,16776904,0,0,0,0,0,0,0,0
1574,16776903,1,0,0,0,0,0,0,0
1894,16776903,0,0,0,0,0,0,0,0
1574,16776902,1,0,0,0,0,0,0,0
1894,16776902,0,0,0,0,0,0,0,0
1574,16776901,1,0,0,0,0,0,0,0
1894,16776901,0,0,0,0,0,0,0,0
1574,16776900,1,0,0,0,0,0,0,0
1894,16776899,0,0,0,0,0,0,0,0
1574,16776899,1,0,0,0,0,0,0,0
1894,16776898,0,0,0,0,0,0,0,0
1574,16776897,1,0,0,0,0,0,0,0
1894,16776897,0,0,0,0,0,0,0,0
1574,16776896,1,0,0,0,0,0,0,0
1894,16776896,0,0,0,0,0,0,0,0
1574,16776895,1,0,0,0,0,0,0,0
1894,16776895,0,0,0,0,0,0,0,0
1574,16776894,1,0,0,0,0,0,0,0
1894,16776894,0,0,0,0,0,0,0,0
1574,16776893,1,0,0,0,0,0,0,0
1894,16776892,0,0,0,0,0,0,0,0
1574,16776892,1,0,0,0,0,0,0,0
1894,16776891,0,0,0,0,0,0,0,0
1574,16776890,1,0,0,0,0,0,0,0
1894,16776890,0,0,0,0,0,0,0,0
1574,16776889,1,0,0,0,0,0,0,0
1894,16776889,0,0,0,0,0,0,0,0
1574,16776888,1,0,0,0,0,0,0,0
1894,16776888,0,0,0,0,0,0,0,0
1574,16776887,1,0,0,0,0,0,0,0
1894,16776887,0,0,0,0,0,0,0,0
1574,16776886,1,0,0,0,0,0,0,0
1894,16776885,0,0,0,0,0,0,0,0
1574,16776885,1,0,0,0,0,0,0,0
1894,16776884,0,0,0,0,0,0,0,0
1574,16776883,1,0,0,0,0,0,0,0
1894,16776883,0,0,0,0,0,0,0,0
1574,16776882,1,0,0,0,0,0,0,0
1894,16776882,0,0,0,0,0,0,0,0
1574,16776881,1,0,0,0,0,0,0,0
1894,16776881,0,0,0,0,0,0,0,0
1574,16776880,1,0,0,0,0,0,0,0
1894,16776880,0,0,0,0,0,0,0,0
1574,16776879,1,0,0,0,0,0,0,0
1894,16776878,0,0,0,0,0,0,0,0
1574,16776878,1,0,0,0,0,0,0,0
1894,16776877,0,0,0,0,0,0,0,0
1574,16776876,1,0,0,0,0,0,0,0
1894,16776876,0,0,0,0,0,0,0,0
1574,16776875,1,0,0,0,0,0,0,0
1894,16776875,0,0,0,0,0,0,0,0
1574,16776874,1,0,0,0,0,0,0,0
1894,16776874,0,0,0,0,0,0,0,0
512,16776873,0,0,0,0,0,0,0,0
513,16776873,0,0,0,0,0,0,0,0
512,16776872,0,0,0,0,0,0,0,0
513,16776872,0,0,0,0,0,0,0,0
512,16776872,0,0,0,0,0,0,0,0
1574,16776872,1,0,0,0,0,0,0,0
1894,16776872,0,0,0,0,0,0,0,0
1574,16776871,1,0,0,0,0,0,0,0
1894,16776871,0,0,0,0,0,0,0,0
1574,16776870,1,0,0,0,0,0,0,0
1894,16776870,0,0,0,0,0,0,0,0
1574,16776869,1,0,0,0,0,0,0,0
1894,16776869,0,0,0,0,0,0,0,0
1574,16776868,1,0,0,0,0,0,0,0
1894,16776868,0,0,0,0,0,0,0,0
1574,16776867,1,0,0,0,0,0,0,0
1894,16776866,0,0,0,0,0,0,0,0
1574,16776865,1,0,0,0,0,0,0,0
1894,16776865,0,0,0,0,0,0,0,0
1574,16776864,1,0,0,0,0,0,0,0
1894,16776864,0,0,0,0,0,0,0,0
1574,16776863,1,0,0,0,0,0,0,0
1894,16776863,0,0,0,0,0,0,0,0
1574,16776862,1,0,0,0,0,0,0,0
1894,16776862,0,0,0,0,0,0,0,0
1574,16776861,1,0,0,0,0,0,0,0
1894,16776861,0,0,0,0,0,0,0,0
1574,16776860,1,0,0,0,0,0,0,0
1894,16776859,0,0,0,0,0,0,0,0
1574,16776858,1,0,0,0,0,0,0,0
1894,16776858,0,0,0,0,0,0,0,0
1574,16776857,1,0,0,0,0,0,0,0
1894,16776857,0,0,0,0,0,0,0,0
1574,16776856,1,0,0,0,0,0,0,0
1894,16776856,0,0,0,0,0,0,0,0
1574,16776855,1,0,0,0,0,0,0,0
1894,16776855,0,0,0,0,0,0,0,0
1574,16776854,1,0,0,0,0,0,0,0
1894,16776854,0,0,0,0,0,0,0,0
1574,16776853,1,0,0,0,0,0,0,0
1894,16776852,0,0,0,0,0,0,0,0
1574,16776851,1,0,0,0,0,0,0,0
1894,16776851,0,0,0,0,0,0,0,0
1574,16776850,1,0,0,0,0,0,0,0
1894,16776850,0,0,0,0,0,0,0,0
1574,16776849,1,0,0,0,0,0,0,0
1894,16776849,0,0,0,0,0,0,0,0
1574,16776848,1,0,0,0,0,0,0,0
1894,16776848,0,0,0,0,0,0,0,0
1574,16776847,1,0,0,0,0,0,0,0
1894,16776847,0,0,0,0,0,0,0,0
1574,16776846,1,0,0,0,0,0,0,0
1894,16776845,0,0,0,0,0,0,0,0
1574,16776844,1,0,0,0,0,0,0,0
1894,16776844,0,0,0,0,0,0,0,0
1574,16776843,1,0,0,0,0,0,0,0
1894,16776843,0,0,0,0,0,0,0,0
1574,16776842,1,0,0,0,0,0,0,0
1894,16776842,0,0,0,0,0,0,0,0
1574,16776841,1,0,0,0,0,0,0,0
1894,16776841,0,0,0,0,0,0,0,0
1574,16776840,1,0,0,0,0,0,0,0
1894,16776840,0,0,0,0,0,0,0,0
1574,16776839,1,0,0,0,0,0,0,0
1894,16776838,0,0,0,0,0,0,0,0
1574,16776837,1,0,0,0,0,0,0,0
1894,16776837,0,0,0,0,0,0,0,0
1574,16776836,1,0,0,0,0,0,0,0
1894,16776836,0,0,0,0,0,0,0,0
1574,16776835,1,0,0,0,0,0,0,0
1894,16776835,0,0,0,0,0,0,0,0
1574,16776834,1,0,0,0,0,0,0,0
1894,16776834,0,0,0,0,0,0,0,0
1574,16776833,1,0,0,0,0,0,0,0
1894,16776833,0,0,0,0,0,0,0,0
1574,16776832,1,0,0,0,0,0,0,0
1894,16776831,0,0,0,0,0,0,0,0
1574,16776830,1,0,0,0,0,0,0,0
1894,16776830,0,0,0,0,0,0,0,0
1574,16776829,1,0,0,0,0,0,0,0
1894,16776829,0,0,0,0,0,0,0,0
1574,16776828,1,0,0,0,0,0,0,0
1894,16776828,0,0,0,0,0,0,0,0
1894,16758751,0,0,0,0,0,0,0,0
1574,16758750,1,0,0,0,0,0,0,0
1894,16758750,0,0,0,0,0,0,0,0
1574,16758749,1,0,AB,0,6,6,0,0
1638,16758749,FF,0,0,0,0,0,0,0
1894,16758748,0,0,0,0,0,0,0,0
1574,16758748,1,0,0,0,0,0,0,0
1894,16758747,0,0,0,0,0,0,0,0
1574,16758747,1,0,0,0,0,0,0,0
1894,16758746,0,0,0,0,0,0,0,0
1574,16758745,1,0,0,0,0,0,0,0
1894,16758745,0,0,0,0,0,0,0,0
1638,16758745,FF,0,0,0,0,0,0,0
1574,16758744,1,4D,0,0,2,4E,0,0
1894,16758744,0,0,0,0,0,0,0,0
1574,16758743,1,0,0,0,0,0,0,0
1894,16758743,0,0,0,0,0,0,0,0
1574,16758742,1,0,0,0,0,0,0,0
1894,16758742,0,0,0,0,0,0,0,0
1638,16758741,FF,0,0,0,0,0,0,0
1574,16758740,1,0,0,0,0,0,0,0
1894,16758740,0,0,0,0,0,0,0,0
1574,16758739,1,0,0,0,0,0,0,0
1894,16758739,0,0,0,0,0,0,0,0
1574,16758738,1,0,0,0,0,0,0,0
1894,16758738,0,0,0,0,0,0,0,0
1574,16758737,1,0,0,0,0,0,0,0
1894,16758737,0,0,0,0,0,0,0,0
1638,16758736,FF,0,0,0,0,0,0,0
392,16758736,FE,99,40,0,0,0,0,0
904,16758736,F,19,F,7B,0,1,AE,ED
1574,16758736,1,0,0,0,0,0,0,0
1894,16758735,0,0,0,0,0,0,0,0
1160,16758735,40,40,40,40,40,42,5,42
1574,16758734,1,0,0,0,0,0,0,0
1894,16758734,0,0,0,0,0,0,0,0
1574,16758733,1,0,0,0,0,0,0,0
1894,16758733,0,0,0,0,0,0,0,0
1638,16758733,FF,0,0,0,0,0,0,0
1574,16758732,1,0,0,0,0,0,0,0
1894,16758732,0,0,0,0,0,0,0,0
1574,16758731,1,0,0,0,0,0,0,0
1894,16758731,0,0,0,0,0,0,0,0
3,16758730,0,0,11,0,0,0,0,17
1574,16758729,1,0,0,0,0,0,0,0
1894,16758729,0,0,0,0,0,0,0,0
1638,16758728,FF,0,0,0,0,0,0,0
1574,16758728,1,0,0,0,0,0,0,0
1894,16758728,0,0,0,0,0,0,0,0
1574,16758727,1,0,0,0,0,0,0,0
1894,16758727,0,0,0,0,0,0,0,0
1574,16758726,1,0,0,0,0,0,0,0
1894,16758726,0,0,0,0,0,0,0,0
1638,16758725,FF,0,0,0,0,0,0,0
1574,16758724,1,0,0,0,0,0,0,0
1894,16758724,0,0,0,0,0,0,0,0
1574,16758724,1,0,0,0,0,0,0,0
1894,16758723,0,0,0,0,0,0,0,0
1574,16758722,1,0,0,0,0,0,0,0
1894,16758722,0,0,0,0,0,0,0,0
1574,16758721,1,0,0,0,0,0,0,0
1894,16758721,0,0,0,0,0,0,0,0
1638,16758720,FF,0,0,0,0,0,0,0
1574,16758720,1,0,0,0,0,0,0,0
1894,16758720,0,0,0,0,0,0,0,0
1574,16758719,1,0,0,0,0,0,0,0
1894,16758719,0,0,0,0,0,0,0,0
1574,16758718,1,0,0,0,0,0,0,0
1894,16758717,0,0,0,0,0,0,0,0
1638,16758717,FF,0,0,0,0,0,0,0
1574,16758716,1,0,0,0,0,0,0,0
1894,16758716,0,0,0,0,0,0,0,0
1574,16758715,1,0,0,0,0,0,0,0
1894,16758715,0,0,0,0,0,0,0,0
1574,16758714,1,0,0,0,0,0,0,0
1894,16758714,0,0,0,0,0,0,0,0
1574,16758713,1,0,0,0,0,0,0,0
1894,16758713,0,0,0,0,0,0,0,0
1638,16758712,FF,0,0,0,0,0,0,0
1574,16758712,1,0,0,0,0,0,0,0
1894,16758712,0,0,0,0,0,0,0,0
1574,16758711,1,0,0,0,0,0,0,0
1894,16758710,0,0,0,0,0,0,0,0
1574,16758709,1,0,0,0,0,0,0,0
1894,16758709,0,0,0,0,0,0,0,0
1638,16758708,FF,0,0,0,0,0,0,0
1574,16758708,1,0,0,0,0,0,0,0
1894,16758708,0,0,0,0,0,0,0,0
1574,16758707,1,0,0,0,0,0,0,0
1894,16758707,0,0,0,0,0,0,0,0
1574,16758706,1,0,0,0,0,0,0,0
1894,16758706,0,0,0,0,0,0,0,0
1574,16758705,1,0,0,0,0,0,0,0
1894,16758704,0,0,0,0,0,0,0,0
1638,16758704,FF,0,0,0,0,0,0,0
1574,16758703,1,0,0,0,0,0,0,0
1894,16758703,0,0,0,0,0,0,0,0
1574,16758702,1,0,0,0,0,0,0,0
1894,16758702,0,0,0,0,0,0,0,0
1574,16758701,1,0,0,0,0,0,0,0
1894,16758701,0,0,0,0,0,0,0,0
1638,16758700,FF,0,0,0,0,0,0,0
1574,16758700,1,0,0,0,0,0,0,0
1894,16758700,0,0,0,0,0,0,0,0
1574,16758699,1,0,0,0,0,0,0,0
1894,16758699,0,0,0,0,0,0,0,0
1574,16758698,1,0,0,0,0,0,0,0
1894,16758697,0,0,0,0,0,0,0,0
1574,16758696,1,0,0,0,0,0,0,0
1638,16758696,FF,0,0,0,0,0,0,0
1894,16758696,0,0,0,0,0,0,0,0
1574,16758695,1,0,0,0,0,0,0,0
1894,16758695,0,0,0,0,0,0,0,0
1574,16758694,1,0,0,0,0,0,0,0
1894,16758694,0,0,0,0,0,0,0,0
1574,16758693,1,0,0,0,0,0,0,0
1894,16758693,0,0,0,0,0,0,0,0
1638,16758692,FF,0,0,0,0,0,0,0
1574,16758692,1,0,0,0,0,0,0,0
1894,16758691,0,0,0,0,0,0,0,0
1574,16758691,1,0,0,0,0,0,0,0
1894,16758690,0,0,0,0,0,0,0,0
1574,16758689,1,0,0,0,0,0,0,0
1894,16758689,0,0,0,0,0,0,0,0
1638,16758688,FF,0,0,0,0,0,0,0
1574,16758688,1,0,0,0,0,0,0,0
1894,16758688,0,0,0,0,0,0,0,0
1574,16758687,1,0,0,0,0,0,0,0
1894,16758687,0,0,0,0,0,0,0,0
1574,16758686,1,0,0,0,0,0,0,0
1894,16758685,0,0,0,0,0,0,0,0
1574,16758684,1,0,0,0,0,0,0,0
1638,16758684,FF,0,0,0,0,0,0,0
1894,16758684,0,0,0,0,0,0,0,0
1574,16758683,1,0,0,0,0,0,0,0
1894,16758683,0,0,0,0,0,0,0,0
1574,16758682,1,0,0,0,0,0,0,0
1894,16758682,0,0,0,0,0,0,0,0
1574,16758681,1,0,0,0,0,0,0,0
1894,16758681,0,0,0,0,0,0,0,0
1638,16758680,FF,0,0,0,0,0,0,0
1574,16758680,1,0,0,0,0,0,0,0
1894,16758680,0,0,0,0,0,0,0,0
1574,16758679,1,0,0,0,0,0,0,0
1894,16758678,0,0,0,0,0,0,0,0
1574,16758677,1,0,0,0,0,0,0,0
1894,16758677,0,0,0,0,0,0,0,0
1638,16758676,FF,0,0,0,0,0,0,0
1574,16758676,1,0,0,0,0,0,0,0
1894,16758676,0,0,0,0,0,0,0,0
512,16758676,0,0,AB,0,6,6,0,0
513,16758675,0,0,0,0,0,0,1,8F
512,16758675,0,0,AB,0,6,6,0,0
513,16758675,0,0,0,0,0,0,1,8F
512,16758675,0,0,AB,0,6,6,0,0
1574,16758674,1,0,0,0,0,0,0,0
1894,16758674,0,0,0,0,0,0,0,0
1574,16758674,1,0,0,0,0,0,0,0
1894,16758673,0,0,0,0,0,0,0,0
1574,16758672,1,0,0,0,0,0,0,0
1638,16758672,FF,0,0,0,0,0,0,0
1894,16758672,0,0,0,0,0,0,0,0
1574,16758671,1,0,0,0,0,0,0,0
1894,16758671,0,0,0,0,0,0,0,0
1574,16758670,1,0,0,0,0,0,0,0
1894,16758670,0,0,0,0,0,0,0,0
1574,16758669,1,0,0,0,0,0,0,0
1894,16758669,0,0,0,0,0,0,0,0
1830,16758668,5,0,0,0,0,0,1,90
1638,16758668,FF,0,0,0,0,0,0,0
1574,16758668,1,0,0,0,0,0,1,90
1894,16758667,0,0,0,0,0,0,0,0
1574,16758666,1,0,0,0,0,0,0,0
1894,16758666,0,0,0,0,0,0,0,0
1574,16758665,1,0,0,0,0,0,0,0
1894,16758665,0,0,0,0,0,0,0,0
1638,16758664,FF,0,0,0,0,0,0,0
1574,16758664,1,0,0,0,0,0,0,0
1894,16758664,0,0,0,0,0,0,0,0
1574,16758663,1,0,0,0,0,0,0,0
1894,16758662,0,0,0,0,0,0,0,0
1574,16758662,1,0,0,0,0,0,0,0
1894,16758661,0,0,0,0,0,0,0,0
1574,16758660,1,0,0,0,0,0,0,0
1638,16758660,FF,0,0,0,0,0,0,0
